MUNICIPALITY,REGION,TENDER,YEAR,TYPE
MUN_158,JAGUARIBE,BID_13942,2016,ASSETS
MUN_158,JAGUARIBE,BID_3484,2015,ASSETS
MUN_43,METROPOLITANA,BID_114809,2018,ASSETS
MUN_185,NOROESTE,BID_27294,2017,ASSETS
MUN_165,SERTAO,BID_38870,2018,ASSETS
MUN_150,JAGUARIBE,BID_101263,2018,ASSETS
MUN_97,JAGUARIBE,BID_123576,2017,ASSETS
MUN_28,NORTE,BID_15967,2016,ASSETS
MUN_4,NOROESTE,BID_41227,2018,ASSETS
MUN_28,NORTE,BID_5840,2015,ASSETS
MUN_183,JAGUARIBE,BID_5111,2015,ASSETS
MUN_97,JAGUARIBE,BID_10699,2015,ASSETS
MUN_13,METROPOLITANA,BID_12379,2016,ASSETS
MUN_47,NOROESTE,BID_52009,2019,ASSETS
MUN_86,NOROESTE,BID_19990,2016,ASSETS
MUN_59,NORTE,BID_18225,2016,ASSETS
MUN_183,JAGUARIBE,BID_27131,2017,ASSETS
MUN_128,NORTE,BID_114681,2019,ASSETS
MUN_43,METROPOLITANA,BID_116229,2019,ASSETS
MUN_43,METROPOLITANA,BID_116230,2019,ASSETS
MUN_43,METROPOLITANA,BID_102765b,2019,ASSETS
MUN_44,CENTRO SUL,BID_17020,2016,ASSETS
MUN_44,CENTRO SUL,BID_29341,2017,ASSETS
MUN_121,CENTRO SUL,BID_11938,2016,ASSETS
MUN_26,NOROESTE,BID_50933,2019,ASSETS
MUN_86,NOROESTE,BID_19986,2016,ASSETS
MUN_86,NOROESTE,BID_10007,2015,ASSETS
MUN_12,NORTE,BID_47032,2019,ASSETS
MUN_157,NORTE,BID_124226,2015,ASSETS
MUN_91,JAGUARIBE,BID_20159,2016,ASSETS
MUN_54,METROPOLITANA,BID_103420,2019,ASSETS
MUN_64,METROPOLITANA,BID_8388,2015,ASSETS
MUN_157,NORTE,BID_110035,2018,ASSETS
MUN_15,NORTE,BID_119161,2018,ASSETS
MUN_129,NORTE,BID_47498,2019,ASSETS
MUN_28,NORTE,BID_50995,2019,ASSETS
MUN_43,METROPOLITANA,BID_101531b,2018,ASSETS
MUN_43,METROPOLITANA,BID_116228,2018,ASSETS
MUN_43,METROPOLITANA,BID_116238,2018,ASSETS
MUN_84,NORTE,BID_108887,2018,ASSETS
MUN_79,NOROESTE,BID_111240,2016,ASSETS
MUN_163,SERTAO,BID_25571,2017,ASSETS
MUN_183,JAGUARIBE,BID_15395,2016,ASSETS
MUN_97,JAGUARIBE,BID_20546,2016,ASSETS
MUN_28,NORTE,BID_27938,2017,ASSETS
MUN_97,JAGUARIBE,BID_34093,2017,ASSETS
MUN_61,NOROESTE,BID_43206,2018,ASSETS
MUN_106,SUL,BID_46344,2019,ASSETS
MUN_86,NOROESTE,BID_9981,2015,ASSETS
MUN_132,SERTAO,BID_1913,2015,ASSETS
MUN_128,NORTE,BID_1641,2015,ASSETS
MUN_148,NORTE,BID_2827,2015,ASSETS
MUN_78,NOROESTE,BID_125194,2015,ASSETS
MUN_155,NOROESTE,BID_140277,2015,ASSETS
MUN_12,NORTE,BID_100391,2019,ASSETS
MUN_96,CENTRO SUL,BID_55188,2019,ASSETS
MUN_57,METROPOLITANA,BID_103247b,2019,ASSETS
MUN_97,JAGUARIBE,BID_10712,2015,ASSETS
MUN_23,SUL,BID_50772,2019,ASSETS
MUN_17,NORTE,BID_26091,2017,ASSETS
MUN_113,JAGUARIBE,BID_126988,2015,ASSETS
MUN_41,NORTE,BID_29049,2017,ASSETS
MUN_85,NORTE,BID_33108,2017,ASSETS
MUN_63,NOROESTE,BID_127629,2015,ASSETS
MUN_150,JAGUARIBE,BID_97670,2017,ASSETS
MUN_132,SERTAO,BID_47727,2019,ASSETS
MUN_185,NOROESTE,BID_5255,2015,ASSETS
MUN_37,NOROESTE,BID_128408,2015,ASSETS
MUN_12,NORTE,BID_47030,2019,ASSETS
MUN_43,METROPOLITANA,BID_102726b,2019,ASSETS
MUN_44,CENTRO SUL,BID_29346,2017,ASSETS
MUN_44,CENTRO SUL,BID_51865,2019,ASSETS
MUN_44,CENTRO SUL,BID_41592,2018,ASSETS
MUN_115,NOROESTE,BID_35315,2018,ASSETS
MUN_163,SERTAO,BID_25602,2017,ASSETS
MUN_68,METROPOLITANA,BID_127169,2015,ASSETS
MUN_19,SUL,BID_27372,2017,ASSETS
MUN_57,METROPOLITANA,BID_114806,2018,ASSETS
MUN_120,NORTE,BID_35724,2018,ASSETS
MUN_81,NOROESTE,BID_124349,2015,ASSETS
MUN_86,NOROESTE,BID_33198,2017,ASSETS
MUN_86,NOROESTE,BID_33228,2017,ASSETS
MUN_183,JAGUARIBE,BID_39924,2018,ASSETS
MUN_4,NOROESTE,BID_41232,2018,ASSETS
MUN_4,NOROESTE,BID_41235,2018,ASSETS
MUN_86,NOROESTE,BID_44911,2018,ASSETS
MUN_86,NOROESTE,BID_44931,2018,ASSETS
MUN_86,NOROESTE,BID_44936,2018,ASSETS
MUN_97,JAGUARIBE,BID_45777,2018,ASSETS
MUN_183,JAGUARIBE,BID_50458,2019,ASSETS
MUN_4,NOROESTE,BID_51578,2019,ASSETS
MUN_4,NOROESTE,BID_51579,2019,ASSETS
MUN_97,JAGUARIBE,BID_55244,2019,ASSETS
MUN_44,CENTRO SUL,BID_6826,2015,ASSETS
MUN_4,NOROESTE,BID_102634b,2019,ASSETS
MUN_157,NORTE,BID_25204,2017,ASSETS
MUN_15,NORTE,BID_119173,2016,ASSETS
MUN_119,SERTAO,BID_22091,2017,ASSETS
MUN_57,METROPOLITANA,BID_101064b,2019,ASSETS
MUN_66,NORTE,BID_31406,2017,ASSETS
MUN_12,NORTE,BID_116258,2017,ASSETS
MUN_150,JAGUARIBE,BID_37758,2018,ASSETS
MUN_99,METROPOLITANA,BID_100078b,2019,ASSETS
MUN_121,CENTRO SUL,BID_22297,2017,ASSETS
MUN_121,CENTRO SUL,BID_35750,2018,ASSETS
MUN_57,METROPOLITANA,BID_106369,2017,ASSETS
MUN_157,NORTE,BID_116062,2018,ASSETS
MUN_145,CENTRO SUL,BID_2573,2015,ASSETS
MUN_54,METROPOLITANA,BID_103422,2019,ASSETS
MUN_90,JAGUARIBE,BID_10237,2015,ASSETS
MUN_40,NOROESTE,BID_120973,2018,ASSETS
MUN_97,JAGUARIBE,BID_123579,2017,ASSETS
MUN_15,NORTE,BID_13421,2016,ASSETS
MUN_28,NORTE,BID_40539,2018,ASSETS
MUN_40,NOROESTE,BID_51650,2019,ASSETS
MUN_90,JAGUARIBE,BID_125196,2015,ASSETS
MUN_13,METROPOLITANA,BID_55626,2018,ASSETS
MUN_172,NOROESTE,BID_56003,2015,ASSETS
MUN_32,NOROESTE,BID_120777,2016,ASSETS
MUN_37,NOROESTE,BID_103537,2017,ASSETS
MUN_12,NORTE,BID_1219,2015,ASSETS
MUN_172,NOROESTE,BID_4554,2015,ASSETS
MUN_84,NORTE,BID_9917,2015,ASSETS
MUN_44,CENTRO SUL,BID_17010,2016,ASSETS
MUN_99,METROPOLITANA,BID_125415,2015,ASSETS
MUN_145,CENTRO SUL,BID_128020,2015,ASSETS
MUN_123,METROPOLITANA,BID_114439,2018,ASSETS
MUN_106,SUL,BID_491,2015,ASSETS
MUN_13,METROPOLITANA,BID_47595,2019,ASSETS
MUN_116,NORTE,BID_21889,2017,ASSETS
MUN_86,NOROESTE,BID_123091,2018,ASSETS
MUN_86,NOROESTE,BID_123093,2018,ASSETS
MUN_86,NOROESTE,BID_123103,2017,ASSETS
MUN_95,CENTRO SUL,BID_123382,2017,ASSETS
MUN_95,CENTRO SUL,BID_123446,2018,ASSETS
MUN_95,CENTRO SUL,BID_123485,2019,ASSETS
MUN_95,CENTRO SUL,BID_20457,2016,ASSETS
MUN_4,NOROESTE,BID_41233,2018,ASSETS
MUN_4,NOROESTE,BID_41248,2018,ASSETS
MUN_97,JAGUARIBE,BID_45776,2018,ASSETS
MUN_158,JAGUARIBE,BID_49118,2019,ASSETS
MUN_4,NOROESTE,BID_51549,2019,ASSETS
MUN_4,NOROESTE,BID_51574,2019,ASSETS
MUN_97,JAGUARIBE,BID_55243,2019,ASSETS
MUN_95,CENTRO SUL,BID_10540,2015,ASSETS
MUN_15,NORTE,BID_119175,2017,ASSETS
MUN_97,JAGUARIBE,BID_103367b,2017,ASSETS
MUN_23,SUL,BID_27588,2017,ASSETS
MUN_43,METROPOLITANA,BID_107031,2017,ASSETS
MUN_13,METROPOLITANA,BID_100671b,2019,ASSETS
MUN_61,NOROESTE,BID_53122,2019,ASSETS
MUN_147,JAGUARIBE,BID_48496,2019,ASSETS
MUN_49,SUL,BID_29727,2017,ASSETS
MUN_107,SERTAO,BID_519,2015,ASSETS
MUN_13,METROPOLITANA,BID_103376,2016,ASSETS
MUN_75,SERTAO,BID_19305,2016,ASSETS
MUN_121,CENTRO SUL,BID_47135,2019,ASSETS
MUN_38,SUL,BID_102204b,2016,ASSETS
MUN_35,NORTE,BID_6321,2015,ASSETS
MUN_10,NORTE,BID_117208,2017,ASSETS
MUN_116,NORTE,BID_11728,2016,ASSETS
MUN_121,CENTRO SUL,BID_1259,2015,ASSETS
MUN_124,NORTE,BID_55579,2017,ASSETS
MUN_157,NORTE,BID_116085,2016,ASSETS
MUN_57,METROPOLITANA,BID_100119b,2018,ASSETS
MUN_169,NOROESTE,BID_39130,2018,ASSETS
MUN_158,JAGUARIBE,BID_13926,2016,ASSETS
MUN_132,SERTAO,BID_47733,2019,ASSETS
MUN_157,NORTE,BID_101074b,2016,ASSETS
MUN_28,NORTE,BID_120502,2019,ASSETS
MUN_148,NORTE,BID_100999b,2018,ASSETS
MUN_111,SERTAO,BID_854,2015,ASSETS
MUN_4,NOROESTE,BID_28787,2017,ASSETS
MUN_157,NORTE,BID_124224,2015,ASSETS
MUN_30,SERTAO,BID_51115,2019,ASSETS
MUN_174,NORTE,BID_50064,2019,ASSETS
MUN_157,NORTE,BID_131250,2015,ASSETS
MUN_57,METROPOLITANA,BID_103103b,2019,ASSETS
MUN_97,JAGUARIBE,BID_10707,2015,ASSETS
MUN_182,SERTAO,BID_50436,2019,ASSETS
MUN_58,NOROESTE,BID_42960,2018,ASSETS
MUN_46,NORTE,BID_100557b,2017,ASSETS
MUN_23,SUL,BID_5473,2015,ASSETS
MUN_43,METROPOLITANA,BID_115746,2018,ASSETS
MUN_18,SERTAO,BID_50319,2019,ASSETS
MUN_149,NOROESTE,BID_99326,2017,ASSETS
MUN_119,SERTAO,BID_47000,2019,ASSETS
MUN_44,CENTRO SUL,BID_6837,2015,ASSETS
MUN_122,METROPOLITANA,BID_1378,2015,ASSETS
MUN_148,NORTE,BID_2790,2015,ASSETS
MUN_114,NOROESTE,BID_127633,2015,ASSETS
MUN_6,SERTAO,BID_125113,2015,ASSETS
MUN_177,NOROESTE,BID_50200,2019,ASSETS
MUN_104,SUL,BID_34744,2018,ASSETS
MUN_149,NOROESTE,BID_101102b,2019,ASSETS
MUN_57,METROPOLITANA,BID_106361,2017,ASSETS
MUN_57,METROPOLITANA,BID_103313b,2019,ASSETS
MUN_4,NOROESTE,BID_28803,2017,ASSETS
MUN_116,NORTE,BID_46813,2019,ASSETS
MUN_57,METROPOLITANA,BID_99178,2019,ASSETS
MUN_22,SERTAO,BID_50743,2019,ASSETS
MUN_34,NORTE,BID_101432b,2017,ASSETS
MUN_74,CENTRO SUL,BID_32047,2017,ASSETS
MUN_23,SUL,BID_15706,2016,ASSETS
MUN_133,SUL,BID_12581,2016,ASSETS
MUN_43,METROPOLITANA,BID_114803,2018,ASSETS
MUN_74,CENTRO SUL,BID_124494,2015,ASSETS
MUN_113,JAGUARIBE,BID_55466,2015,ASSETS
MUN_95,CENTRO SUL,BID_123350,2016,ASSETS
MUN_132,SERTAO,BID_12521,2016,ASSETS
MUN_15,NORTE,BID_13443,2016,ASSETS
MUN_15,NORTE,BID_24626,2017,ASSETS
MUN_86,NOROESTE,BID_33199,2017,ASSETS
MUN_95,CENTRO SUL,BID_33890,2017,ASSETS
MUN_97,JAGUARIBE,BID_34089,2017,ASSETS
MUN_158,JAGUARIBE,BID_38293,2018,ASSETS
MUN_95,CENTRO SUL,BID_45593,2018,ASSETS
MUN_97,JAGUARIBE,BID_45814,2018,ASSETS
MUN_28,NORTE,BID_51001,2019,ASSETS
MUN_95,CENTRO SUL,BID_55097,2019,ASSETS
MUN_97,JAGUARIBE,BID_55250,2019,ASSETS
MUN_15,NORTE,BID_2972,2015,ASSETS
MUN_97,JAGUARIBE,BID_10687,2015,ASSETS
MUN_95,CENTRO SUL,BID_133387,2015,ASSETS
MUN_43,METROPOLITANA,BID_107036,2017,ASSETS
MUN_78,NOROESTE,BID_9398,2015,ASSETS
MUN_27,NORTE,BID_27874,2017,ASSETS
MUN_162,NOROESTE,BID_101003b,2019,ASSETS
MUN_14,JAGUARIBE,BID_12779,2016,ASSETS
MUN_17,NORTE,BID_101309b,2016,ASSETS
MUN_169,NOROESTE,BID_49770,2019,ASSETS
MUN_27,NORTE,BID_101013b,2018,ASSETS
MUN_61,NOROESTE,BID_8222,2015,ASSETS
MUN_88,JAGUARIBE,BID_33324,2017,ASSETS
MUN_97,JAGUARIBE,BID_20533,2016,ASSETS
MUN_97,JAGUARIBE,BID_34086,2017,ASSETS
MUN_68,METROPOLITANA,BID_103729b,2019,ASSETS
MUN_123,METROPOLITANA,BID_100991,2017,ASSETS
MUN_30,SERTAO,BID_115740,2017,ASSETS
MUN_98,SERTAO,BID_10798,2015,ASSETS
MUN_7,NOROESTE,BID_122474,2016,ASSETS
MUN_180,SERTAO,BID_99610,2019,ASSETS
MUN_157,NORTE,BID_3453,2015,ASSETS
MUN_15,NORTE,BID_37731,2018,ASSETS
MUN_15,NORTE,BID_123822,2019,ASSETS
MUN_28,NORTE,BID_132195,2015,ASSETS
MUN_79,NOROESTE,BID_98085,2016,ASSETS
MUN_23,SUL,BID_40292,2018,ASSETS
MUN_124,NORTE,BID_1466,2015,ASSETS
MUN_57,METROPOLITANA,BID_103422b,2019,ASSETS
MUN_148,NORTE,BID_100998b,2018,ASSETS
MUN_123,METROPOLITANA,BID_1440,2015,ASSETS
MUN_40,NOROESTE,BID_101377b,2016,ASSETS
MUN_7,NOROESTE,BID_31607,2017,ASSETS
MUN_14,JAGUARIBE,BID_2316,2015,ASSETS
MUN_84,NORTE,BID_32998,2017,ASSETS
MUN_28,NORTE,BID_120492,2017,ASSETS
MUN_97,JAGUARIBE,BID_20513,2016,ASSETS
MUN_116,NORTE,BID_1030,2015,ASSETS
MUN_179,NOROESTE,BID_4913,2015,ASSETS
MUN_100,METROPOLITANA,BID_125198,2015,ASSETS
MUN_74,CENTRO SUL,BID_32073,2017,ASSETS
MUN_13,METROPOLITANA,BID_124218,2015,ASSETS
MUN_13,METROPOLITANA,BID_12371,2016,ASSETS
MUN_23,SUL,BID_120397,2018,ASSETS
MUN_23,SUL,BID_27620,2017,ASSETS
MUN_109,SUL,BID_101700,2017,ASSETS
MUN_68,METROPOLITANA,BID_8642,2015,ASSETS
MUN_140,SUL,BID_124499,2015,ASSETS
MUN_113,JAGUARIBE,BID_46683,2019,ASSETS
MUN_163,SERTAO,BID_3877,2015,ASSETS
MUN_88,JAGUARIBE,BID_33301,2017,ASSETS
MUN_144,SERTAO,BID_97365,2017,ASSETS
MUN_184,METROPOLITANA,BID_111577,2017,ASSETS
MUN_84,NORTE,BID_101070b,2017,ASSETS
MUN_7,NOROESTE,BID_43648,2018,ASSETS
MUN_29,NOROESTE,BID_28004,2017,ASSETS
MUN_86,NOROESTE,BID_44982,2018,ASSETS
MUN_23,SUL,BID_112495,2018,ASSETS
MUN_148,NORTE,BID_101072b,2018,ASSETS
MUN_170,NORTE,BID_4406,2015,ASSETS
MUN_157,NORTE,BID_127027,2015,ASSETS
MUN_86,NOROESTE,BID_124444,2015,ASSETS
MUN_157,NORTE,BID_126008,2015,ASSETS
MUN_135,JAGUARIBE,BID_12632,2016,ASSETS
MUN_158,JAGUARIBE,BID_38291,2018,ASSETS
MUN_158,JAGUARIBE,BID_49121,2019,ASSETS
MUN_6,SERTAO,BID_8156,2015,ASSETS
MUN_89,JAGUARIBE,BID_45120,2018,ASSETS
MUN_44,CENTRO SUL,BID_127330,2015,ASSETS
MUN_53,JAGUARIBE,BID_102982,2019,ASSETS
MUN_27,NORTE,BID_5739,2015,ASSETS
MUN_150,JAGUARIBE,BID_109437,2016,ASSETS
MUN_82,JAGUARIBE,BID_122929,2019,ASSETS
MUN_57,METROPOLITANA,BID_104051,2016,ASSETS
MUN_157,NORTE,BID_116068,2018,ASSETS
MUN_10,NORTE,BID_117222,2019,ASSETS
MUN_158,JAGUARIBE,BID_13934,2016,ASSETS
MUN_28,NORTE,BID_15973,2016,ASSETS
MUN_132,SERTAO,BID_23268,2017,ASSETS
MUN_158,JAGUARIBE,BID_25215,2017,ASSETS
MUN_4,NOROESTE,BID_41229,2018,ASSETS
MUN_97,JAGUARIBE,BID_45764,2018,ASSETS
MUN_4,NOROESTE,BID_51570,2019,ASSETS
MUN_97,JAGUARIBE,BID_55247,2019,ASSETS
MUN_28,NORTE,BID_5815,2015,ASSETS
MUN_158,JAGUARIBE,BID_3476,2015,ASSETS
MUN_57,METROPOLITANA,BID_114587,2018,ASSETS
MUN_9,JAGUARIBE,BID_99228,2018,ASSETS
MUN_133,SUL,BID_102179,2016,ASSETS
MUN_28,NORTE,BID_40575,2018,ASSETS
MUN_121,CENTRO SUL,BID_1291,2015,ASSETS
MUN_114,NOROESTE,BID_11620,2016,ASSETS
MUN_157,NORTE,BID_125695,2015,ASSETS
MUN_82,JAGUARIBE,BID_9687,2015,ASSETS
MUN_97,JAGUARIBE,BID_20527,2016,ASSETS
MUN_43,METROPOLITANA,BID_115744,2018,ASSETS
MUN_162,NOROESTE,BID_128052,2015,ASSETS
MUN_170,NORTE,BID_131264,2015,ASSETS
MUN_29,NOROESTE,BID_27979,2017,ASSETS
MUN_107,SERTAO,BID_34877,2018,ASSETS
MUN_88,JAGUARIBE,BID_10085,2015,ASSETS
MUN_75,SERTAO,BID_53814,2019,ASSETS
MUN_23,SUL,BID_120373,2017,ASSETS
MUN_28,NORTE,BID_131658,2015,ASSETS
MUN_157,NORTE,BID_101334b,2019,ASSETS
MUN_130,SERTAO,BID_96633,2016,ASSETS
MUN_8,SUL,BID_102235b,2016,ASSETS
MUN_150,JAGUARIBE,BID_129053,2015,ASSETS
MUN_68,METROPOLITANA,BID_8653,2015,ASSETS
MUN_4,NOROESTE,BID_6465,2015,ASSETS
MUN_180,SERTAO,BID_99609,2018,ASSETS
MUN_80,JAGUARIBE,BID_54163,2019,ASSETS
MUN_84,NORTE,BID_108880,2019,ASSETS
MUN_6,SERTAO,BID_123748,2016,ASSETS
MUN_29,NOROESTE,BID_56185,2015,ASSETS
MUN_84,NORTE,BID_54441,2019,ASSETS
MUN_157,NORTE,BID_124236,2015,ASSETS
MUN_40,NOROESTE,BID_6530,2015,ASSETS
MUN_118,SERTAO,BID_21960,2017,ASSETS
MUN_96,CENTRO SUL,BID_124430,2015,ASSETS
MUN_179,NOROESTE,BID_4881,2015,ASSETS
MUN_168,NORTE,BID_4161,2015,ASSETS
MUN_28,NORTE,BID_120483,2017,ASSETS
MUN_37,NOROESTE,BID_128399,2015,ASSETS
MUN_99,METROPOLITANA,BID_100001b,2018,ASSETS
MUN_74,CENTRO SUL,BID_56660,2015,ASSETS
MUN_6,SERTAO,BID_100645b,2016,ASSETS
MUN_23,SUL,BID_5475,2015,ASSETS
MUN_23,SUL,BID_50785,2019,ASSETS
MUN_28,NORTE,BID_51007,2019,ASSETS
MUN_7,NOROESTE,BID_53495,2019,ASSETS
MUN_43,METROPOLITANA,BID_101976b,2018,ASSETS
MUN_164,JAGUARIBE,BID_49525,2019,ASSETS
MUN_95,CENTRO SUL,BID_123351,2016,ASSETS
MUN_95,CENTRO SUL,BID_123352,2016,ASSETS
MUN_95,CENTRO SUL,BID_123383,2017,ASSETS
MUN_95,CENTRO SUL,BID_123384,2017,ASSETS
MUN_95,CENTRO SUL,BID_123441,2018,ASSETS
MUN_95,CENTRO SUL,BID_123442,2018,ASSETS
MUN_95,CENTRO SUL,BID_123484,2019,ASSETS
MUN_95,CENTRO SUL,BID_123490,2019,ASSETS
MUN_28,NORTE,BID_15977,2016,ASSETS
MUN_95,CENTRO SUL,BID_20449,2016,ASSETS
MUN_95,CENTRO SUL,BID_33899,2017,ASSETS
MUN_23,SUL,BID_40289,2018,ASSETS
MUN_95,CENTRO SUL,BID_45585,2018,ASSETS
MUN_95,CENTRO SUL,BID_55094,2019,ASSETS
MUN_28,NORTE,BID_56182,2019,ASSETS
MUN_95,CENTRO SUL,BID_10555,2015,ASSETS
MUN_97,JAGUARIBE,BID_10709,2015,ASSETS
MUN_158,JAGUARIBE,BID_3493,2015,ASSETS
MUN_28,NORTE,BID_132193,2015,ASSETS
MUN_95,CENTRO SUL,BID_133389,2015,ASSETS
MUN_43,METROPOLITANA,BID_97942,2018,ASSETS
MUN_132,SERTAO,BID_47757,2019,ASSETS
MUN_124,NORTE,BID_124843,2015,ASSETS
MUN_13,METROPOLITANA,BID_100015b,2018,ASSETS
MUN_63,NOROESTE,BID_127628,2015,ASSETS
MUN_170,NORTE,BID_26256,2017,ASSETS
MUN_57,METROPOLITANA,BID_114597,2019,ASSETS
MUN_157,NORTE,BID_116060,2018,ASSETS
MUN_70,NOROESTE,BID_99976,2017,ASSETS
MUN_34,NORTE,BID_41007,2018,ASSETS
MUN_84,NORTE,BID_32888,2017,ASSETS
MUN_185,NOROESTE,BID_115004,2017,ASSETS
MUN_57,METROPOLITANA,BID_114594,2016,ASSETS
MUN_21,CENTRO SUL,BID_102549,2018,ASSETS
MUN_68,METROPOLITANA,BID_101039b,2017,ASSETS
MUN_57,METROPOLITANA,BID_100118b,2018,ASSETS
MUN_84,NORTE,BID_124338,2015,ASSETS
MUN_57,METROPOLITANA,BID_110046,2016,ASSETS
MUN_14,JAGUARIBE,BID_116049,2018,ASSETS
MUN_70,NOROESTE,BID_99977,2018,ASSETS
MUN_86,NOROESTE,BID_44883,2018,ASSETS
MUN_107,SERTAO,BID_21291,2017,ASSETS
MUN_97,JAGUARIBE,BID_123641,2019,ASSETS
MUN_82,JAGUARIBE,BID_104062b,2019,ASSETS
MUN_65,NOROESTE,BID_8464,2015,ASSETS
MUN_78,NOROESTE,BID_19370,2016,ASSETS
MUN_37,NOROESTE,BID_103543,2016,ASSETS
MUN_177,NOROESTE,BID_127133,2015,ASSETS
MUN_184,METROPOLITANA,BID_15473,2016,ASSETS
MUN_23,SUL,BID_15700,2016,ASSETS
MUN_23,SUL,BID_120359,2016,ASSETS
MUN_97,JAGUARIBE,BID_97092,2017,ASSETS
MUN_157,NORTE,BID_131252,2015,ASSETS
MUN_169,NOROESTE,BID_110442,2019,ASSETS
MUN_108,NOROESTE,BID_21359,2017,ASSETS
MUN_132,SERTAO,BID_12556,2016,ASSETS
MUN_4,NOROESTE,BID_41236,2018,ASSETS
MUN_32,NOROESTE,BID_51180,2019,ASSETS
MUN_19,SUL,BID_127310,2015,ASSETS
MUN_6,SERTAO,BID_8152,2015,ASSETS
MUN_13,METROPOLITANA,BID_99007,2017,ASSETS
MUN_51,NOROESTE,BID_101981b,2018,ASSETS
MUN_162,NOROESTE,BID_112733,2018,ASSETS
MUN_43,METROPOLITANA,BID_56314,2015,ASSETS
MUN_43,METROPOLITANA,BID_107030,2017,ASSETS
MUN_11,CENTRO SUL,BID_715,2015,ASSETS
MUN_43,METROPOLITANA,BID_121043,2017,ASSETS
MUN_40,NOROESTE,BID_127117,2015,ASSETS
MUN_94,SUL,BID_10461,2015,ASSETS
MUN_109,SUL,BID_46487,2019,ASSETS
MUN_23,SUL,BID_120390,2018,ASSETS
MUN_23,SUL,BID_120405,2019,ASSETS
MUN_23,SUL,BID_40315,2018,ASSETS
MUN_97,JAGUARIBE,BID_104417b,2017,ASSETS
MUN_24,NORTE,BID_129484,2015,ASSETS
MUN_162,NOROESTE,BID_129527,2015,ASSETS
MUN_157,NORTE,BID_101339,2019,ASSETS
MUN_6,SERTAO,BID_125112,2015,ASSETS
MUN_77,CENTRO SUL,BID_32296,2017,ASSETS
MUN_57,METROPOLITANA,BID_100115b,2018,ASSETS
MUN_97,JAGUARIBE,BID_34151,2017,ASSETS
MUN_97,JAGUARIBE,BID_123619,2018,ASSETS
MUN_55,SUL,BID_124418,2015,ASSETS
MUN_70,NOROESTE,BID_8890,2015,ASSETS
MUN_157,NORTE,BID_101502,2017,ASSETS
MUN_13,METROPOLITANA,BID_101054,2016,ASSETS
MUN_13,METROPOLITANA,BID_1805,2015,ASSETS
MUN_128,NORTE,BID_124351,2015,ASSETS
MUN_85,NORTE,BID_104824,2018,ASSETS
MUN_43,METROPOLITANA,BID_102720b,2019,ASSETS
MUN_117,SUL,BID_21937,2017,ASSETS
MUN_97,JAGUARIBE,BID_10713,2015,ASSETS
MUN_109,SUL,BID_34968,2018,ASSETS
MUN_17,NORTE,BID_103587,2017,ASSETS
MUN_28,NORTE,BID_27951,2017,ASSETS
MUN_13,METROPOLITANA,BID_113920,2017,ASSETS
MUN_68,METROPOLITANA,BID_8706,2015,ASSETS
MUN_57,METROPOLITANA,BID_101474b,2018,ASSETS
MUN_157,NORTE,BID_116061,2018,ASSETS
MUN_147,JAGUARIBE,BID_127591,2015,ASSETS
MUN_35,NORTE,BID_6323,2015,ASSETS
MUN_57,METROPOLITANA,BID_101033b,2016,ASSETS
MUN_86,NOROESTE,BID_123101,2016,ASSETS
MUN_86,NOROESTE,BID_133257,2015,ASSETS
MUN_129,NORTE,BID_101672,2016,ASSETS
MUN_151,SERTAO,BID_106962,2016,ASSETS
MUN_175,NORTE,BID_26611,2017,ASSETS
MUN_34,NORTE,BID_40961,2018,ASSETS
MUN_94,SUL,BID_45430,2018,ASSETS
MUN_162,NOROESTE,BID_124046,2015,ASSETS
MUN_61,NOROESTE,BID_56568,2017,ASSETS
MUN_86,NOROESTE,BID_33227,2017,ASSETS
MUN_15,NORTE,BID_37743,2018,ASSETS
MUN_97,JAGUARIBE,BID_45805,2018,ASSETS
MUN_97,JAGUARIBE,BID_55239,2019,ASSETS
MUN_86,NOROESTE,BID_44934,2018,ASSETS
MUN_61,NOROESTE,BID_30973,2017,ASSETS
MUN_57,METROPOLITANA,BID_98502,2017,ASSETS
MUN_57,METROPOLITANA,BID_102581b,2016,ASSETS
MUN_120,NORTE,BID_47078,2019,ASSETS
MUN_32,NOROESTE,BID_6193,2015,ASSETS
MUN_23,SUL,BID_27558,2017,ASSETS
MUN_154,SUL,BID_106621,2018,ASSETS
MUN_172,NOROESTE,BID_4564,2015,ASSETS
MUN_139,NOROESTE,BID_101717,2017,ASSETS
MUN_124,NORTE,BID_1490,2015,ASSETS
MUN_118,SERTAO,BID_99282,2016,ASSETS
MUN_175,NORTE,BID_4723,2015,ASSETS
MUN_74,CENTRO SUL,BID_96993,2017,ASSETS
MUN_41,NORTE,BID_101529b,2018,ASSETS
MUN_86,NOROESTE,BID_44908,2018,ASSETS
MUN_28,NORTE,BID_15979,2016,ASSETS
MUN_28,NORTE,BID_5851,2015,ASSETS
MUN_44,CENTRO SUL,BID_127329,2015,ASSETS
MUN_57,METROPOLITANA,BID_108174,2017,ASSETS
MUN_85,NORTE,BID_129028,2015,ASSETS
MUN_74,CENTRO SUL,BID_9227,2015,ASSETS
MUN_30,SERTAO,BID_28093,2017,ASSETS
MUN_7,NOROESTE,BID_124581,2015,ASSETS
MUN_57,METROPOLITANA,BID_127264,2015,ASSETS
MUN_97,JAGUARIBE,BID_20526,2016,ASSETS
MUN_57,METROPOLITANA,BID_125350,2015,ASSETS
